,cost,round_num,shares_Harvard,shares_Yale,probability_Harvard,probability_Yale,purchase_agent2_Harvard,purchase_agent2_Yale,totalpurchase_agent2_Harvard,totalpurchase_agent2_Yale,belief_agent2_Harvard,belief_agent2_Yale,payment_agent2
43,198.5681391324503,43,136.71985154437434,121.18420570549682,0.5387611854730566,0.4612388145269433,0.0,1.3329545815762847,20.92038266260984,11.751768608003232,0.5288350634371396,0.47116493656286046,0.6095967694065507
44,199.65509621638932,44,136.71985154437434,123.52602758826853,0.5329367942631624,0.46706320573683763,0.0,1.3714895435472303,20.92038266260984,13.084723189579517,0.5288350634371396,0.47116493656286046,0.6349221207107689
45,200.95698335517645,45,137.9261798679664,124.93683952684411,0.532427769424613,0.46757223057538694,0.0,1.4108119385755735,20.92038266260984,14.456212733126748,0.5288350634371396,0.47116493656286046,0.6614162855339032
46,202.32390049460668,46,139.2181913669541,126.38898397656318,0.5320291003254931,0.467970899674507,0.0,1.4521444497190654,20.92038266260984,15.867024671702321,0.5288350634371396,0.47116493656286046,0.6816080378281981
47,203.76313051868968,47,140.60885100712449,127.88340430147704,0.5317707544937983,0.4682292455062017,0.0,1.4944203249138575,20.92038266260984,17.319169121421385,0.5288350634371396,0.47116493656286046,0.7021262453911277
48,205.28360266454632,48,142.11412467941673,129.4211346437094,0.5316899395977243,0.46831006040227574,0.0,1.5377303422323478,20.92038266260984,18.813589446335243,0.5288350634371396,0.47116493656286046,0.7229550823376769
49,206.8964640095987,49,143.75399906592068,131.0033182239294,0.531833584622073,0.46816641537792697,0.0,1.5821835802200177,20.92038266260984,20.35131978856759,0.5288350634371396,0.47116493656286046,0.7440700589814639
50,208.61591935418411,50,145.55396820552141,132.631231776179,0.5322619564502852,0.46773804354971477,0.0,1.6279135522496044,20.92038266260984,21.93350336878761,0.5288350634371396,0.47116493656286046,0.7654347565010369
51,210.23818910476737,51,145.55396820552141,136.06810413929296,0.52369689378962,0.47630310621037997,0.0,1.6750871937235727,20.92038266260984,23.561416921037214,0.5288350634371396,0.47116493656286046,0.7869960186979483
52,212.23272338755766,52,145.55396820552141,140.21067396372595,0.5133550582764352,0.4866449417235647,0.0,1.9394396905086786,20.92038266260984,25.236504114760788,0.4661933739012846,0.5338066260987153,0.9284537350488051
53,214.44929267479714,53,145.55396820552141,144.7134147118443,0.5021013713618551,0.497898628638145,0.0,1.9943549937984932,20.92038266260984,27.175943805269466,0.4661933739012846,0.5338066260987153,0.9755118374866925
54,216.94682556761217,54,145.55396820552141,149.667937933886,0.4897165260148007,0.5102834739851994,0.0,2.0519334568892806,20.92038266260984,29.170298799067957,0.4661933739012846,0.5338066260987153,1.0269178588785621
55,219.81425862047496,55,145.55396820552141,155.21200911433093,0.47587364857875436,0.5241263514212456,0.0,2.112826276126923,20.92038266260984,31.222232255957238,0.4661933739012846,0.5338066260987153,1.0837171038548377
56,223.19526616801238,56,145.55396820552141,161.5667858820819,0.46005327562694215,0.5399467243730579,0.0,2.178004007822617,20.92038266260984,33.33505853208416,0.4661933739012846,0.5338066260987153,1.1474629263223335
57,226.34789225607855,57,152.28422497024079,161.5667858820819,0.4768102467197674,0.5231897532802325,1.9916935489568945,0.0,20.92038266260984,35.51306253990678,0.4661933739012846,0.5338066260987153,0.9212145782742027
58,231.4285896561217,58,152.28422497024079,171.06318708113452,0.4531900763744163,0.5468099236255836,0.0,2.3189483237223545,22.912076211566735,35.51306253990678,0.4661933739012846,0.5338066260987153,1.2199548899725983
59,237.0288019324805,59,164.2489174481156,171.06318708113452,0.48297091485045285,0.5170290851495472,2.142538547430562,0.0,22.912076211566735,37.83201086362913,0.4661933739012846,0.5338066260987153,0.9766687015772959
60,249.66619450830638,60,188.8498892751546,171.06318708113452,0.5443498934834696,0.4556501065165303,2.460847596370532,0.0,25.054614758997296,37.83201086362913,0.5226244343891403,0.47737556561085975,1.1960806700708986
