,cost,probabilities,shares,p_shares,payments,round_num
29,139.96307634377067,"{'Harvard': 0.4995265668716787, 'Yale': 0.5004734331283213}","{'Harvard': 1.1441772682475242, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.031511985483690184, 'Yale': 0.0}, 2: {'Harvard': 0.031511985483690184, 'Yale': 0.0}, 3: {'Harvard': 0.031511985483690184, 'Yale': 0.0}}","{1: 0.01573797078606276, 2: 0.01573797078606276, 3: 0.01573797078606276}",29
30,140.0109718021446,"{'Harvard': 0.4996464045443236, 'Yale': 0.5003535954556764}","{'Harvard': 1.2400474723953128, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.03195673471592946, 'Yale': 0.0}, 2: {'Harvard': 0.03195673471592946, 'Yale': 0.0}, 3: {'Harvard': 0.03195673471592946, 'Yale': 0.0}}","{1: 0.015963876251106512, 2: 0.015963876251106512, 3: 0.015963876251106512}",30
31,140.05973291441174,"{'Harvard': 0.4997683786639413, 'Yale': 0.5002316213360586}","{'Harvard': 1.3376268019922934, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.03252644319899366, 'Yale': 0.0}, 2: {'Harvard': 0.03252644319899366, 'Yale': 0.0}, 3: {'Harvard': 0.03252644319899366, 'Yale': 0.0}}","{1: 0.016252381627623436, 2: 0.016252381627623436, 3: 0.016252381627623436}",31
32,140.1095346690002,"{'Harvard': 0.4998929252189212, 'Yale': 0.5001070747810786}","{'Harvard': 1.437264057921283, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.033212418642996414, 'Yale': 0.0}, 2: {'Harvard': 0.033212418642996414, 'Yale': 0.0}, 3: {'Harvard': 0.033212418642996414, 'Yale': 0.0}}","{1: 0.01659920603202636, 2: 0.01659920603202636, 3: 0.01659920603202636}",32
33,140.1605466251788,"{'Harvard': 0.5000204661538651, 'Yale': 0.4999795338461349}","{'Harvard': 1.5392968071949547, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.03401091642455712, 'Yale': 0.0}, 2: {'Harvard': 0.03401091642455712, 'Yale': 0.0}, 3: {'Harvard': 0.03401091642455712, 'Yale': 0.0}}","{1: 0.017002539464840538, 2: 0.017002539464840538, 3: 0.017002539464840538}",33
34,140.21293859834276,"{'Harvard': 0.5001514235719213, 'Yale': 0.4998485764280787}","{'Harvard': 1.6440627453342884, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.034921979379777916, 'Yale': 0.0}, 2: {'Harvard': 0.034921979379777916, 'Yale': 0.0}, 3: {'Harvard': 0.034921979379777916, 'Yale': 0.0}}","{1: 0.017462466623925366, 2: 0.017462466623925366, 3: 0.017462466623925366}",34
35,140.2668853939783,"{'Harvard': 0.5002862315349663, 'Yale': 0.4997137684650337}","{'Harvard': 1.7519091370807016, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.035948797248804475, 'Yale': 0.0}, 2: {'Harvard': 0.035948797248804475, 'Yale': 0.0}, 3: {'Harvard': 0.035948797248804475, 'Yale': 0.0}}","{1: 0.0179806498171331, 2: 0.0179806498171331, 3: 0.0179806498171331}",35
36,140.32257109374925,"{'Harvard': 0.5004253467216622, 'Yale': 0.4995746532783379}","{'Harvard': 1.8632013435073753, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.03709740214222465, 'Yale': 0.0}, 2: {'Harvard': 0.03709740214222465, 'Yale': 0.0}, 3: {'Harvard': 0.03709740214222465, 'Yale': 0.0}}","{1: 0.018560179652951092, 2: 0.018560179652951092, 3: 0.018560179652951092}",36
37,140.3801932545834,"{'Harvard': 0.5005692588444474, 'Yale': 0.49943074115555275}","{'Harvard': 1.9783311564213735, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.038376604304665975, 'Yale': 0.0}, 2: {'Harvard': 0.038376604304665975, 'Yale': 0.0}, 3: {'Harvard': 0.038376604304665975, 'Yale': 0.0}}","{1: 0.01920554599180946, 2: 0.01920554599180946, 3: 0.01920554599180946}",37
38,140.43996731397885,"{'Harvard': 0.5007185015551585, 'Yale': 0.49928149844484154}","{'Harvard': 2.0977255238716377, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.03979812248342122, 'Yale': 0.0}, 2: {'Harvard': 0.03979812248342122, 'Yale': 0.0}, 3: {'Harvard': 0.03979812248342122, 'Yale': 0.0}}","{1: 0.019922706605200347, 2: 0.019922706605200347, 3: 0.019922706605200347}",38
39,140.51666945029092,"{'Harvard': 0.500909944630339, 'Yale': 0.49909005536966106}","{'Harvard': 2.2508803920288685, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.051051622719076956, 'Yale': 0.0}, 2: {'Harvard': 0.051051622719076956, 'Yale': 0.0}, 3: {'Harvard': 0.051051622719076956, 'Yale': 0.0}}","{1: 0.025564120943926127, 2: 0.025564120943926127, 3: 0.025564120943926127}",39
40,140.59765056582376,"{'Harvard': 0.5011119880704966, 'Yale': 0.4988880119295035}","{'Harvard': 2.4125158071542243, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.05387847170845205, 'Yale': 0.0}, 2: {'Harvard': 0.05387847170845205, 'Yale': 0.0}, 3: {'Harvard': 0.05387847170845205, 'Yale': 0.0}}","{1: 0.02699007658000596, 2: 0.02699007658000596, 3: 0.02699007658000596}",40
41,140.6633936396339,"{'Harvard': 0.5012759532770348, 'Yale': 0.4987240467229652}","{'Harvard': 2.5436887215428827, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.04372430479621948, 'Yale': 0.0}, 2: {'Harvard': 0.04372430479621948, 'Yale': 0.0}, 3: {'Harvard': 0.04372430479621948, 'Yale': 0.0}}","{1: 0.021911968181626662, 2: 0.021911968181626662, 3: 0.021911968181626662}",41
42,140.73208762882737,"{'Harvard': 0.5014472205841454, 'Yale': 0.4985527794158548}","{'Harvard': 2.6807035846287937, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.04567162102863705, 'Yale': 0.0}, 2: {'Harvard': 0.04567162102863705, 'Yale': 0.0}, 3: {'Harvard': 0.04567162102863705, 'Yale': 0.0}}","{1: 0.022895389045686443, 2: 0.022895389045686443, 3: 0.022895389045686443}",42
43,140.80413563456096,"{'Harvard': 0.501626786906264, 'Yale': 0.4983732130937359}","{'Harvard': 2.824358001333504, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.04788480556823662, 'Yale': 0.0}, 2: {'Harvard': 0.04788480556823662, 'Yale': 0.0}, 3: {'Harvard': 0.04788480556823662, 'Yale': 0.0}}","{1: 0.024013135744695546, 2: 0.024013135744695546, 3: 0.024013135744695546}",43
44,140.8800005063245,"{'Harvard': 0.5018157961556003, 'Yale': 0.49818420384439965}","{'Harvard': 2.9755671946405364, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.050403064435677644, 'Yale': 0.0}, 2: {'Harvard': 0.050403064435677644, 'Yale': 0.0}, 3: {'Harvard': 0.050403064435677644, 'Yale': 0.0}}","{1: 0.025285115038940376, 2: 0.025285115038940376, 3: 0.025285115038940376}",44
45,140.96022226123907,"{'Harvard': 0.5020155821404815, 'Yale': 0.49798441785951847}","{'Harvard': 3.1353983309068054, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.05327704542208954, 'Yale': 0.0}, 2: {'Harvard': 0.05327704542208954, 'Yale': 0.0}, 3: {'Harvard': 0.05327704542208954, 'Yale': 0.0}}","{1: 0.026737036968569328, 2: 0.026737036968569328, 3: 0.026737036968569328}",45
46,141.0454407189536,"{'Harvard': 0.5022277242614901, 'Yale': 0.49777227573850974}","{'Harvard': 3.3051150861202974, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.05657225173783085, 'Yale': 0.0}, 2: {'Harvard': 0.05657225173783085, 'Yale': 0.0}, 3: {'Harvard': 0.05657225173783085, 'Yale': 0.0}}","{1: 0.028402152118218282, 2: 0.028402152118218282, 3: 0.028402152118218282}",46
47,141.13642576845663,"{'Harvard': 0.5024541219363231, 'Yale': 0.49754587806367695}","{'Harvard': 3.4862371992208567, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.06037403770018664, 'Yale': 0.0}, 2: {'Harvard': 0.06037403770018664, 'Yale': 0.0}, 3: {'Harvard': 0.06037403770018664, 'Yale': 0.0}}","{1: 0.030323793652655695, 2: 0.030323793652655695, 3: 0.030323793652655695}",47
48,141.2341189302652,"{'Harvard': 0.5026970967389145, 'Yale': 0.4973029032610855}","{'Harvard': 3.680622203136204, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.06479500130511567, 'Yale': 0.0}, 2: {'Harvard': 0.06479500130511567, 'Yale': 0.0}, 3: {'Harvard': 0.06479500130511567, 'Yale': 0.0}}","{1: 0.03255913941714539, 2: 0.03255913941714539, 3: 0.03255913941714539}",48
49,141.33969197796966,"{'Harvard': 0.502959536382086, 'Yale': 0.4970404636179141}","{'Harvard': 3.890580640639001, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.06998614583426571, 'Yale': 0.0}, 2: {'Harvard': 0.06998614583426571, 'Yale': 0.0}, 3: {'Harvard': 0.06998614583426571, 'Yale': 0.0}}","{1: 0.035184893519698335, 2: 0.035184893519698335, 3: 0.035184893519698335}",49
50,141.4546320285877,"{'Harvard': 0.5032451035966882, 'Yale': 0.49675489640331183}","{'Harvard': 4.119043213783042, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.0761541910480137, 'Yale': 0.0}, 2: {'Harvard': 0.0761541910480137, 'Yale': 0.0}, 3: {'Harvard': 0.0761541910480137, 'Yale': 0.0}}","{1: 0.038306101156337036, 2: 0.038306101156337036, 3: 0.038306101156337036}",50
51,141.58086908925742,"{'Harvard': 0.5035585490551747, 'Yale': 0.4964414509448252}","{'Harvard': 4.369811196758354, 'Yale': 1.5229238840937376}","{1: {'Harvard': 0.08358932765843727, 'Yale': 0.0}, 2: {'Harvard': 0.08358932765843727, 'Yale': 0.0}, 3: {'Harvard': 0.08358932765843727, 'Yale': 0.0}}","{1: 0.04207028665396706, 2: 0.04207028665396706, 3: 0.04207028665396706}",51
52,141.71473071956032,"{'Harvard': 0.5032216259787857, 'Yale': 0.4967783740212143}","{'Harvard': 4.369811196758354, 'Yale': 1.7924747468680395}","{1: {'Harvard': 0.0, 'Yale': 0.08985028759143399}, 2: {'Harvard': 0.0, 'Yale': 0.08985028759143399}, 3: {'Harvard': 0.0, 'Yale': 0.08985028759143399}}","{1: 0.04461045256084617, 2: 0.04461045256084617, 3: 0.04461045256084617}",52
53,141.86678900071024,"{'Harvard': 0.502839176306389, 'Yale': 0.4971608236936109}","{'Harvard': 4.369811196758354, 'Yale': 2.0984457390371705}","{1: {'Harvard': 0.0, 'Yale': 0.10199033072304356}, 2: {'Harvard': 0.0, 'Yale': 0.10199033072304356}, 3: {'Harvard': 0.0, 'Yale': 0.10199033072304356}}","{1: 0.050673091666880055, 2: 0.050673091666880055, 3: 0.050673091666880055}",53
54,142.04209683396348,"{'Harvard': 0.5023986111885219, 'Yale': 0.4976013888114781}","{'Harvard': 4.369811196758354, 'Yale': 2.4509075257213446}","{1: {'Harvard': 0.0, 'Yale': 0.11748726222805791}, 2: {'Harvard': 0.0, 'Yale': 0.11748726222805791}, 3: {'Harvard': 0.0, 'Yale': 0.11748726222805791}}","{1: 0.058418690829569186, 2: 0.058418690829569186, 3: 0.058418690829569186}",54
55,142.24827041251837,"{'Harvard': 0.5018809714458095, 'Yale': 0.4981190285541906}","{'Harvard': 4.369811196758354, 'Yale': 2.8650269414075584}","{1: {'Harvard': 0.0, 'Yale': 0.1380398052287379}, 2: {'Harvard': 0.0, 'Yale': 0.1380398052287379}, 3: {'Harvard': 0.0, 'Yale': 0.1380398052287379}}","{1: 0.0687007078993247, 2: 0.0687007078993247, 3: 0.0687007078993247}",55
56,142.49754445136438,"{'Harvard': 0.5012558316206971, 'Yale': 0.498744168379303}","{'Harvard': 4.369811196758354, 'Yale': 3.3651437875650343}","{1: {'Harvard': 0.0, 'Yale': 0.1667056153858251}, 2: {'Harvard': 0.0, 'Yale': 0.1667056153858251}, 3: {'Harvard': 0.0, 'Yale': 0.1667056153858251}}","{1: 0.08305660818868432, 2: 0.08305660818868432, 3: 0.08305660818868432}",56
57,142.81140650551706,"{'Harvard': 0.5004698226031777, 'Yale': 0.4995301773968224}","{'Harvard': 4.369811196758354, 'Yale': 3.9939530035969613}","{1: {'Harvard': 0.0, 'Yale': 0.2096030720106425}, 2: {'Harvard': 0.0, 'Yale': 0.2096030720106425}, 3: {'Harvard': 0.0, 'Yale': 0.2096030720106425}}","{1: 0.10456576809417584, 2: 0.10456576809417584, 3: 0.10456576809417584}",57
58,143.2329858378653,"{'Harvard': 0.49941599500484823, 'Yale': 0.5005840049951517}","{'Harvard': 4.369811196758354, 'Yale': 4.837015405340474}","{1: {'Harvard': 0.0, 'Yale': 0.2810208005811706}, 2: {'Harvard': 0.0, 'Yale': 0.2810208005811706}, 3: {'Harvard': 0.0, 'Yale': 0.2810208005811706}}","{1: 0.14042772827210115, 2: 0.14042772827210115, 3: 0.14042772827210115}",58
59,143.87055157555565,"{'Harvard': 0.49782647726970825, 'Yale': 0.5021735227302918}","{'Harvard': 4.369811196758354, 'Yale': 6.108640333818187}","{1: {'Harvard': 0.0, 'Yale': 0.4238749761592377}, 2: {'Harvard': 0.0, 'Yale': 0.4238749761592377}, 3: {'Harvard': 0.0, 'Yale': 0.4238749761592377}}","{1: 0.21229732666321866, 2: 0.21229732666321866, 3: 0.21229732666321866}",59
60,145.08257587975567,"{'Harvard': 0.5008605072614496, 'Yale': 0.4991394927385504}","{'Harvard': 6.797046822640091, 'Yale': 6.108640333818187}","{1: {'Harvard': 0.8090785419605795, 'Yale': 0.0}, 2: {'Harvard': 0.8090785419605795, 'Yale': 0.0}, 3: {'Harvard': 0.8090785419605795, 'Yale': 0.0}}","{1: 0.4031898448211564, 2: 0.4031898448211564, 3: 0.4031898448211564}",60
